h_fib,lda0,Reflectance_port_1,Transmittance_port_2,Absorptance
1.86500e+00,5.04200e-01,9.99942e-01,6.27384e-07,5.73437e-05
1.86500e+00,5.04375e-01,9.99945e-01,6.23951e-07,5.46627e-05
1.86500e+00,5.04550e-01,9.99947e-01,6.21643e-07,5.23134e-05
1.86500e+00,5.04725e-01,9.99949e-01,6.19801e-07,5.03819e-05
1.86500e+00,5.04900e-01,9.99950e-01,6.17889e-07,4.89667e-05
1.86500e+00,5.05075e-01,9.99951e-01,6.15540e-07,4.81726e-05
1.86500e+00,5.05250e-01,9.99951e-01,6.12657e-07,4.80986e-05
1.86500e+00,5.05425e-01,9.99951e-01,6.09576e-07,4.88279e-05
1.86500e+00,5.05600e-01,9.99949e-01,6.07371e-07,5.04095e-05
1.86500e+00,5.05775e-01,9.99947e-01,6.08499e-07,5.28448e-05
1.86500e+00,5.05950e-01,9.99943e-01,6.18049e-07,5.60752e-05
1.86500e+00,5.06125e-01,9.99939e-01,6.45732e-07,5.99727e-05
1.86500e+00,5.06300e-01,9.99935e-01,7.07915e-07,6.43314e-05
1.86500e+00,5.06475e-01,9.99930e-01,8.27448e-07,6.88598e-05
1.86500e+00,5.06650e-01,9.99926e-01,1.02891e-06,7.31935e-05
1.86500e+00,5.06825e-01,9.99922e-01,1.33121e-06,7.69591e-05
1.86500e+00,5.07000e-01,9.99918e-01,1.74572e-06,7.98995e-05
1.86500e+00,5.07175e-01,9.99916e-01,2.28708e-06,8.20256e-05
1.86500e+00,5.07350e-01,9.99913e-01,2.99910e-06,8.37976e-05
1.86500e+00,5.07525e-01,9.99909e-01,4.01521e-06,8.65353e-05
1.86500e+00,5.07700e-01,9.99900e-01,5.79383e-06,9.40544e-05
1.86500e+00,5.07875e-01,9.99866e-01,1.07404e-05,1.22851e-04
1.86500e+00,5.08050e-01,9.99591e-01,5.22722e-05,3.57183e-04
1.86500e+00,5.08225e-01,9.89416e-01,2.10664e-03,8.47712e-03
1.86500e+00,5.08400e-01,9.99266e-01,1.81975e-04,5.52366e-04
1.86500e+00,5.08575e-01,9.98911e-01,3.18546e-04,7.70752e-04
1.86500e+00,5.08750e-01,9.58113e-01,1.41868e-02,2.77000e-02
1.86500e+00,5.08925e-01,9.98724e-01,3.41653e-04,9.34176e-04
1.86500e+00,5.09100e-01,9.97970e-01,5.86138e-05,1.97147e-03
1.86500e+00,5.09275e-01,9.88123e-01,2.81098e-05,1.18486e-02
1.86500e+00,5.09450e-01,9.99134e-01,1.48131e-05,8.51625e-04
1.86500e+00,5.09625e-01,9.99680e-01,8.75913e-06,3.11670e-04
1.86500e+00,5.09800e-01,9.99825e-01,5.78752e-06,1.69257e-04
1.86500e+00,5.09975e-01,9.99887e-01,4.13569e-06,1.09282e-04
1.86500e+00,5.10150e-01,9.99919e-01,3.15432e-06,7.82980e-05
1.86500e+00,5.10325e-01,9.99936e-01,2.56742e-06,6.13193e-05
1.86500e+00,5.10500e-01,9.99944e-01,2.26523e-06,5.35068e-05
1.86500e+00,5.10675e-01,9.99943e-01,2.26960e-06,5.49798e-05
1.86500e+00,5.10850e-01,9.99921e-01,2.94262e-06,7.58973e-05
1.86500e+00,5.11025e-01,9.99759e-01,8.05531e-06,2.33101e-04
1.86500e+00,5.11200e-01,9.96833e-01,7.73287e-05,3.08981e-03
1.86500e+00,5.11375e-01,9.99875e-01,1.54490e-06,1.23635e-04
1.86500e+00,5.11550e-01,9.99927e-01,4.35748e-07,7.26766e-05
1.86500e+00,5.11725e-01,9.99933e-01,2.38312e-07,6.69017e-05
1.86500e+00,5.11900e-01,9.99931e-01,1.76425e-07,6.85811e-05
1.86500e+00,5.12075e-01,9.99928e-01,1.52024e-07,7.15915e-05
1.86500e+00,5.12250e-01,9.99926e-01,1.41776e-07,7.40131e-05
1.86500e+00,5.12425e-01,9.99925e-01,1.37666e-07,7.50683e-05
1.86500e+00,5.12600e-01,9.99925e-01,1.36373e-07,7.44720e-05
1.86500e+00,5.12775e-01,9.99928e-01,1.36631e-07,7.22129e-05
1.86500e+00,5.12950e-01,9.99931e-01,1.38364e-07,6.84455e-05
1.86500e+00,5.13125e-01,9.99936e-01,1.42319e-07,6.34314e-05
1.86500e+00,5.13300e-01,9.99942e-01,1.49856e-07,5.75269e-05
1.86500e+00,5.13475e-01,9.99949e-01,1.62560e-07,5.12607e-05
1.86500e+00,5.13650e-01,9.99954e-01,1.80496e-07,4.56339e-05
1.86500e+00,5.13825e-01,9.99957e-01,1.95256e-07,4.27539e-05
1.86500e+00,5.14000e-01,9.99955e-01,1.78691e-07,4.50303e-05
1.87000e+00,5.00000e-01,9.99899e-01,2.41091e-06,9.85110e-05
1.87000e+00,5.00175e-01,9.99896e-01,2.29163e-06,1.01888e-04
1.87000e+00,5.00350e-01,9.99889e-01,2.24017e-06,1.08273e-04
1.87000e+00,5.00525e-01,9.99879e-01,2.26872e-06,1.19029e-04
1.87000e+00,5.00700e-01,9.99861e-01,2.40704e-06,1.37034e-04
1.87000e+00,5.00875e-01,9.99828e-01,2.72362e-06,1.69039e-04
1.87000e+00,5.01050e-01,9.99763e-01,3.39185e-06,2.33616e-04
1.87000e+00,5.01225e-01,9.99599e-01,4.95673e-06,3.96434e-04
1.87000e+00,5.01400e-01,9.98965e-01,1.00438e-05,1.02481e-03
1.87000e+00,5.01575e-01,9.91110e-01,5.72343e-05,8.83326e-03
1.87000e+00,5.01750e-01,9.93023e-01,2.18688e-05,6.95498e-03
1.87000e+00,5.01925e-01,9.98563e-01,9.32171e-07,1.43603e-03
1.87000e+00,5.02100e-01,9.99011e-01,4.50607e-07,9.88510e-04
1.87000e+00,5.02275e-01,9.95759e-01,4.63051e-05,4.19456e-03
1.87000e+00,5.02450e-01,9.99655e-01,1.72122e-05,3.27906e-04
1.87000e+00,5.02625e-01,9.99887e-01,4.19478e-06,1.09022e-04
1.87000e+00,5.02800e-01,9.99903e-01,2.20332e-06,9.44579e-05
1.87000e+00,5.02975e-01,9.99910e-01,1.49237e-06,8.81990e-05
1.87000e+00,5.03150e-01,9.99916e-01,1.14739e-06,8.30069e-05
1.87000e+00,5.03325e-01,9.99921e-01,9.50219e-07,7.82425e-05
1.87000e+00,5.03500e-01,9.99925e-01,8.25199e-07,7.38084e-05
1.87000e+00,5.03675e-01,9.99930e-01,7.39991e-07,6.96630e-05
1.87000e+00,5.03850e-01,9.99934e-01,6.78762e-07,6.57812e-05
1.87000e+00,5.04025e-01,9.99937e-01,6.32996e-07,6.21562e-05
1.87000e+00,5.04200e-01,9.99941e-01,5.97802e-07,5.88030e-05
1.87000e+00,5.04375e-01,9.99944e-01,5.70259e-07,5.57595e-05
1.87000e+00,5.04550e-01,9.99946e-01,5.48614e-07,5.30851e-05
1.87000e+00,5.04725e-01,9.99949e-01,5.31877e-07,5.08584e-05
1.87000e+00,5.04900e-01,9.99950e-01,5.19611e-07,4.91724e-05
1.87000e+00,5.05075e-01,9.99951e-01,5.11811e-07,4.81266e-05
1.87000e+00,5.05250e-01,9.99952e-01,5.08827e-07,4.78158e-05
1.87000e+00,5.05425e-01,9.99951e-01,5.11311e-07,4.83155e-05
1.87000e+00,5.05600e-01,9.99950e-01,5.20192e-07,4.96650e-05
1.87000e+00,5.05775e-01,9.99948e-01,5.36733e-07,5.18507e-05
1.87000e+00,5.05950e-01,9.99945e-01,5.62745e-07,5.47947e-05
1.87000e+00,5.06125e-01,9.99941e-01,6.01049e-07,5.83532e-05
1.87000e+00,5.06300e-01,9.99937e-01,6.56254e-07,6.23254e-05
1.87000e+00,5.06475e-01,9.99933e-01,7.35729e-07,6.64705e-05
1.87000e+00,5.06650e-01,9.99929e-01,8.50221e-07,7.05219e-05
1.87000e+00,5.06825e-01,9.99925e-01,1.01293e-06,7.41877e-05
1.87000e+00,5.07000e-01,9.99922e-01,1.23576e-06,7.71423e-05
1.87000e+00,5.07175e-01,9.99919e-01,1.52362e-06,7.90479e-05
1.87000e+00,5.07350e-01,9.99918e-01,1.87206e-06,7.96587e-05
1.87000e+00,5.07525e-01,9.99919e-01,2.27493e-06,7.89875e-05
1.87000e+00,5.07700e-01,9.99920e-01,2.74141e-06,7.74272e-05
1.87000e+00,5.07875e-01,9.99921e-01,3.31732e-06,7.57753e-05
1.87000e+00,5.08050e-01,9.99921e-01,4.12075e-06,7.53252e-05
1.87000e+00,5.08225e-01,9.99916e-01,5.46120e-06,7.85415e-05
1.87000e+00,5.08400e-01,9.99899e-01,8.44358e-06,9.25765e-05
1.87000e+00,5.08575e-01,9.99823e-01,2.02186e-05,1.56295e-04
1.87000e+00,5.08750e-01,9.98466e-01,2.67267e-04,1.26690e-03
1.87000e+00,5.08925e-01,9.98658e-01,3.29530e-04,1.01218e-03
1.87000e+00,5.09100e-01,9.99444e-01,1.62978e-04,3.93351e-04
1.87000e+00,5.09275e-01,9.98708e-01,4.38770e-04,8.52912e-04
1.87000e+00,5.09450e-01,9.56923e-01,1.59936e-02,2.70832e-02
1.87000e+00,5.09625e-01,9.98831e-01,1.61808e-04,1.00715e-03
1.87000e+00,5.09800e-01,9.88063e-01,2.57737e-05,1.19112e-02
1.87000e+00,5.09975e-01,9.97634e-01,2.79721e-05,2.33803e-03
1.87000e+00,5.10150e-01,9.99515e-01,1.32303e-05,4.72083e-04
1.87000e+00,5.10325e-01,9.99788e-01,7.94788e-06,2.03671e-04
1.87000e+00,5.10500e-01,9.99878e-01,5.36349e-06,1.16636e-04
1.87000e+00,5.10675e-01,9.99917e-01,3.92741e-06,7.95293e-05
1.87000e+00,5.10850e-01,9.99934e-01,3.08881e-06,6.31677e-05
1.87000e+00,5.11025e-01,9.99939e-01,2.62777e-06,5.84742e-05
1.87000e+00,5.11200e-01,9.99935e-01,2.49380e-06,6.29337e-05
1.87000e+00,5.11375e-01,9.99917e-01,2.86079e-06,7.97213e-05
1.87000e+00,5.11550e-01,9.99858e-01,4.99647e-06,1.37148e-04
1.87000e+00,5.11725e-01,9.98888e-01,4.45249e-05,1.06715e-03
1.87000e+00,5.11900e-01,9.99672e-01,1.08452e-05,3.17522e-04
1.87000e+00,5.12075e-01,9.99904e-01,1.58904e-06,9.48879e-05
1.87000e+00,5.12250e-01,9.99922e-01,7.15724e-07,7.72830e-05
1.87000e+00,5.12425e-01,9.99925e-01,4.76446e-07,7.40934e-05
1.87000e+00,5.12600e-01,9.99927e-01,3.74240e-07,7.26469e-05
1.87000e+00,5.12775e-01,9.99929e-01,3.16746e-07,7.06311e-05
1.87000e+00,5.12950e-01,9.99932e-01,2.78071e-07,6.75623e-05
1.87000e+00,5.13125e-01,9.99936e-01,2.49253e-07,6.34717e-05
1.87000e+00,5.13300e-01,9.99941e-01,2.26862e-07,5.85725e-05
1.87000e+00,5.13475e-01,9.99947e-01,2.09546e-07,5.31452e-05
1.87000e+00,5.13650e-01,9.99952e-01,1.96748e-07,4.74958e-05
1.87000e+00,5.13825e-01,9.99958e-01,1.88111e-07,4.19582e-05
1.87000e+00,5.14000e-01,9.99963e-01,1.83010e-07,3.69534e-05
1.87500e+00,5.00000e-01,9.99906e-01,1.70217e-06,9.26755e-05
1.87500e+00,5.00175e-01,9.99908e-01,1.44308e-06,9.04904e-05
1.87500e+00,5.00350e-01,9.99908e-01,1.24935e-06,9.05868e-05
1.87500e+00,5.00525e-01,9.99906e-01,1.10383e-06,9.26706e-05
1.87500e+00,5.00700e-01,9.99902e-01,9.95184e-07,9.67378e-05
1.87500e+00,5.00875e-01,9.99896e-01,9.16187e-07,1.03071e-04
1.87500e+00,5.01050e-01,9.99887e-01,8.63079e-07,1.12416e-04
1.87500e+00,5.01225e-01,9.99873e-01,8.36100e-07,1.26486e-04
1.87500e+00,5.01400e-01,9.99850e-01,8.41833e-07,1.49323e-04
1.87500e+00,5.01575e-01,9.99808e-01,9.00228e-07,1.91458e-04
1.87500e+00,5.01750e-01,9.99713e-01,1.06860e-06,2.85832e-04
1.87500e+00,5.01925e-01,9.99423e-01,1.55596e-06,5.75265e-04
1.87500e+00,5.02100e-01,9.97687e-01,3.80057e-06,2.30894e-03
1.87500e+00,5.02275e-01,9.63392e-01,2.68447e-05,3.65807e-02
1.87500e+00,5.02450e-01,9.97571e-01,5.82994e-07,2.42870e-03
1.87500e+00,5.02625e-01,9.98952e-01,8.90316e-07,1.04702e-03
1.87500e+00,5.02800e-01,9.98713e-01,7.84529e-06,1.27920e-03
1.87500e+00,5.02975e-01,9.95051e-01,1.68211e-04,4.78106e-03
1.87500e+00,5.03150e-01,9.99865e-01,6.72994e-06,1.28529e-04
1.87500e+00,5.03325e-01,9.99909e-01,2.59796e-06,8.83581e-05
1.87500e+00,5.03500e-01,9.99918e-01,1.54892e-06,8.04069e-05
1.87500e+00,5.03675e-01,9.99924e-01,1.11202e-06,7.49879e-05
1.87500e+00,5.03850e-01,9.99929e-01,8.83446e-07,7.01525e-05
1.87500e+00,5.04025e-01,9.99934e-01,7.47499e-07,6.57133e-05
1.87500e+00,5.04200e-01,9.99938e-01,6.60221e-07,6.16612e-05
1.87500e+00,5.04375e-01,9.99941e-01,6.01780e-07,5.80191e-05
1.87500e+00,5.04550e-01,9.99945e-01,5.62154e-07,5.48311e-05
1.87500e+00,5.04725e-01,9.99947e-01,5.35880e-07,5.21612e-05
1.87500e+00,5.04900e-01,9.99949e-01,5.19846e-07,5.00902e-05
1.87500e+00,5.05075e-01,9.99951e-01,5.12255e-07,4.87080e-05
1.87500e+00,5.05250e-01,9.99951e-01,5.12092e-07,4.81020e-05
1.87500e+00,5.05425e-01,9.99951e-01,5.18827e-07,4.83411e-05
1.87500e+00,5.05600e-01,9.99950e-01,5.32247e-07,4.94571e-05
1.87500e+00,5.05775e-01,9.99948e-01,5.52359e-07,5.14270e-05
1.87500e+00,5.05950e-01,9.99945e-01,5.79381e-07,5.41587e-05
1.87500e+00,5.06125e-01,9.99942e-01,6.13802e-07,5.74874e-05
1.87500e+00,5.06300e-01,9.99938e-01,6.56561e-07,6.11851e-05
1.87500e+00,5.06475e-01,9.99934e-01,7.09308e-07,6.49823e-05
1.87500e+00,5.06650e-01,9.99931e-01,7.74747e-07,6.85996e-05
1.87500e+00,5.06825e-01,9.99927e-01,8.56907e-07,7.17777e-05
1.87500e+00,5.07000e-01,9.99925e-01,9.61127e-07,7.42972e-05
1.87500e+00,5.07175e-01,9.99923e-01,1.09334e-06,7.59805e-05
1.87500e+00,5.07350e-01,9.99922e-01,1.25828e-06,7.66794e-05
1.87500e+00,5.07525e-01,9.99922e-01,1.45704e-06,7.62726e-05
1.87500e+00,5.07700e-01,9.99924e-01,1.68606e-06,7.47124e-05
1.87500e+00,5.07875e-01,9.99926e-01,1.94095e-06,7.21250e-05
1.87500e+00,5.08050e-01,9.99929e-01,2.22580e-06,6.88887e-05
1.87500e+00,5.08225e-01,9.99932e-01,2.56343e-06,6.56020e-05
1.87500e+00,5.08400e-01,9.99934e-01,3.00451e-06,6.29973e-05
1.87500e+00,5.08575e-01,9.99934e-01,3.64608e-06,6.19838e-05
1.87500e+00,5.08750e-01,9.99931e-01,4.69677e-06,6.40732e-05
1.87500e+00,5.08925e-01,9.99920e-01,6.73838e-06,7.29877e-05
1.87500e+00,5.09100e-01,9.99885e-01,1.21936e-05,1.02736e-04
1.87500e+00,5.09275e-01,9.99695e-01,4.25641e-05,2.62664e-04
1.87500e+00,5.09450e-01,7.95114e-01,3.97222e-02,1.65163e-01
1.87500e+00,5.09625e-01,9.99386e-01,1.51003e-04,4.63202e-04
1.87500e+00,5.09800e-01,9.99484e-01,1.46103e-04,3.69799e-04
1.87500e+00,5.09975e-01,9.98000e-01,6.78506e-04,1.32129e-03
1.87500e+00,5.10150e-01,9.95777e-01,1.34491e-03,2.87836e-03
1.87500e+00,5.10325e-01,9.97736e-01,8.93910e-05,2.17424e-03
1.87500e+00,5.10500e-01,9.80810e-01,9.41793e-05,1.90962e-02
1.87500e+00,5.10675e-01,9.99049e-01,1.91671e-05,9.31395e-04
1.87500e+00,5.10850e-01,9.99712e-01,9.77299e-06,2.78404e-04
1.87500e+00,5.11025e-01,9.99857e-01,6.04379e-06,1.36695e-04
1.87500e+00,5.11200e-01,9.99906e-01,4.16428e-06,8.96727e-05
1.87500e+00,5.11375e-01,9.99923e-01,3.11593e-06,7.37218e-05
1.87500e+00,5.11550e-01,9.99926e-01,2.51577e-06,7.16124e-05
1.87500e+00,5.11725e-01,9.99920e-01,2.21051e-06,7.74207e-05
1.87500e+00,5.11900e-01,9.99907e-01,2.18947e-06,9.03194e-05
1.87500e+00,5.12075e-01,9.99879e-01,2.73063e-06,1.18187e-04
1.87500e+00,5.12250e-01,9.99756e-01,6.52127e-06,2.37836e-04
1.87500e+00,5.12425e-01,9.84547e-01,5.62603e-04,1.48901e-02
1.87500e+00,5.12600e-01,9.99886e-01,2.76461e-06,1.11419e-04
1.87500e+00,5.12775e-01,9.99928e-01,9.09762e-07,7.13589e-05
1.87500e+00,5.12950e-01,9.99935e-01,5.57775e-07,6.46056e-05
1.87500e+00,5.13125e-01,9.99939e-01,4.21034e-07,6.07744e-05
1.87500e+00,5.13300e-01,9.99943e-01,3.45095e-07,5.68707e-05
1.87500e+00,5.13475e-01,9.99947e-01,2.94272e-07,5.25473e-05
1.87500e+00,5.13650e-01,9.99952e-01,2.57024e-07,4.79244e-05
1.87500e+00,5.13825e-01,9.99957e-01,2.28576e-07,4.32118e-05
1.87500e+00,5.14000e-01,9.99961e-01,2.06461e-07,3.86239e-05
1.88000e+00,5.00000e-01,9.99870e-01,4.17649e-06,1.26004e-04
1.88000e+00,5.00175e-01,9.99895e-01,2.60064e-06,1.02308e-04
1.88000e+00,5.00350e-01,9.99905e-01,1.91043e-06,9.29677e-05
1.88000e+00,5.00525e-01,9.99909e-01,1.50108e-06,8.93136e-05
1.88000e+00,5.00700e-01,9.99910e-01,1.22300e-06,8.87464e-05
1.88000e+00,5.00875e-01,9.99909e-01,1.01744e-06,9.01967e-05
1.88000e+00,5.01050e-01,9.99906e-01,8.55149e-07,9.31489e-05
1.88000e+00,5.01225e-01,9.99902e-01,7.19888e-07,9.73741e-05
1.88000e+00,5.01400e-01,9.99897e-01,6.02680e-07,1.02895e-04
1.88000e+00,5.01575e-01,9.99889e-01,4.99453e-07,1.10100e-04
1.88000e+00,5.01750e-01,9.99880e-01,4.09771e-07,1.20082e-04
1.88000e+00,5.01925e-01,9.99864e-01,3.35681e-07,1.35491e-04
1.88000e+00,5.02100e-01,9.99837e-01,2.80474e-07,1.62905e-04
1.88000e+00,5.02275e-01,9.99779e-01,2.48124e-07,2.20745e-04
1.88000e+00,5.02450e-01,9.99625e-01,2.46623e-07,3.74909e-04
1.88000e+00,5.02625e-01,9.98996e-01,3.19102e-07,1.00384e-03
1.88000e+00,5.02800e-01,9.90278e-01,1.48194e-06,9.72026e-03
1.88000e+00,5.02975e-01,9.93796e-01,1.86787e-06,6.20182e-03
1.88000e+00,5.03150e-01,9.98638e-01,1.64556e-06,1.35999e-03
1.88000e+00,5.03325e-01,9.99033e-01,4.61829e-06,9.62011e-04
1.88000e+00,5.03500e-01,9.95176e-01,9.95761e-05,4.72476e-03
1.88000e+00,5.03675e-01,9.99692e-01,1.83998e-05,2.89871e-04
1.88000e+00,5.03850e-01,9.99908e-01,3.87723e-06,8.81963e-05
1.88000e+00,5.04025e-01,9.99924e-01,1.90058e-06,7.36109e-05
1.88000e+00,5.04200e-01,9.99931e-01,1.25274e-06,6.73954e-05
1.88000e+00,5.04375e-01,9.99937e-01,9.58623e-07,6.25080e-05
1.88000e+00,5.04550e-01,9.99941e-01,8.01114e-07,5.83330e-05
1.88000e+00,5.04725e-01,9.99944e-01,7.08899e-07,5.48403e-05
1.88000e+00,5.04900e-01,9.99947e-01,6.52747e-07,5.20800e-05
1.88000e+00,5.05075e-01,9.99949e-01,6.18832e-07,5.01202e-05
1.88000e+00,5.05250e-01,9.99950e-01,5.99934e-07,4.90302e-05
1.88000e+00,5.05425e-01,9.99951e-01,5.92013e-07,4.88643e-05
1.88000e+00,5.05600e-01,9.99950e-01,5.92682e-07,4.96431e-05
1.88000e+00,5.05775e-01,9.99948e-01,6.00472e-07,5.13333e-05
1.88000e+00,5.05950e-01,9.99946e-01,6.14458e-07,5.38329e-05
1.88000e+00,5.06125e-01,9.99942e-01,6.34074e-07,5.69649e-05
1.88000e+00,5.06300e-01,9.99939e-01,6.59055e-07,6.04851e-05
1.88000e+00,5.06475e-01,9.99935e-01,6.89461e-07,6.41027e-05
1.88000e+00,5.06650e-01,9.99932e-01,7.25767e-07,6.75120e-05
1.88000e+00,5.06825e-01,9.99929e-01,7.68972e-07,7.04275e-05
1.88000e+00,5.07000e-01,9.99927e-01,8.20688e-07,7.26140e-05
1.88000e+00,5.07175e-01,9.99925e-01,8.83131e-07,7.39090e-05
1.88000e+00,5.07350e-01,9.99925e-01,9.58930e-07,7.42313e-05
1.88000e+00,5.07525e-01,9.99925e-01,1.05065e-06,7.35779e-05
1.88000e+00,5.07700e-01,9.99927e-01,1.16005e-06,7.20113e-05
1.88000e+00,5.07875e-01,9.99929e-01,1.28726e-06,6.96425e-05
1.88000e+00,5.08050e-01,9.99932e-01,1.43068e-06,6.66223e-05
1.88000e+00,5.08225e-01,9.99935e-01,1.58846e-06,6.31485e-05
1.88000e+00,5.08400e-01,9.99939e-01,1.76231e-06,5.94831e-05
1.88000e+00,5.08575e-01,9.99942e-01,1.96226e-06,5.59589e-05
1.88000e+00,5.08750e-01,9.99945e-01,2.21069e-06,5.29661e-05
1.88000e+00,5.08925e-01,9.99946e-01,2.54666e-06,5.09602e-05
1.88000e+00,5.09100e-01,9.99946e-01,3.03710e-06,5.05489e-05
1.88000e+00,5.09275e-01,9.99943e-01,3.81203e-06,5.27569e-05
1.88000e+00,5.09450e-01,9.99935e-01,5.18083e-06,5.97896e-05
1.88000e+00,5.09625e-01,9.99914e-01,8.12217e-06,7.79689e-05
1.88000e+00,5.09800e-01,9.99846e-01,1.75840e-05,1.36072e-04
1.88000e+00,5.09975e-01,9.99260e-01,1.10208e-04,6.29920e-04
1.88000e+00,5.10150e-01,9.97336e-01,5.16838e-04,2.14717e-03
1.88000e+00,5.10325e-01,9.99550e-01,9.72379e-05,3.52682e-04
1.88000e+00,5.10500e-01,9.99382e-01,1.55447e-04,4.62647e-04
1.88000e+00,5.10675e-01,9.94832e-01,1.81350e-03,3.35469e-03
1.88000e+00,5.10850e-01,9.97867e-01,4.88191e-04,1.64440e-03
1.88000e+00,5.11025e-01,9.91295e-01,1.08458e-04,8.59671e-03
1.88000e+00,5.11200e-01,9.96875e-01,2.66853e-05,3.09850e-03
1.88000e+00,5.11375e-01,9.99515e-01,1.23875e-05,4.72940e-04
1.88000e+00,5.11550e-01,9.99806e-01,7.59504e-06,1.86869e-04
1.88000e+00,5.11725e-01,9.99880e-01,5.21778e-06,1.14833e-04
1.88000e+00,5.11900e-01,9.99903e-01,3.87334e-06,9.32862e-05
1.88000e+00,5.12075e-01,9.99908e-01,3.05890e-06,8.87457e-05
1.88000e+00,5.12250e-01,9.99906e-01,2.56238e-06,9.12018e-05
1.88000e+00,5.12425e-01,9.99900e-01,2.30713e-06,9.78823e-05
1.88000e+00,5.12600e-01,9.99887e-01,2.34482e-06,1.11153e-04
1.88000e+00,5.12775e-01,9.99847e-01,3.18298e-06,1.49726e-04
1.88000e+00,5.12950e-01,9.99445e-01,1.42628e-05,5.40675e-04
1.88000e+00,5.13125e-01,9.99745e-01,7.00407e-06,2.48245e-04
1.88000e+00,5.13300e-01,9.99938e-01,8.52271e-07,6.09807e-05
1.88000e+00,5.13475e-01,9.99949e-01,4.56795e-07,5.01707e-05
1.88000e+00,5.13650e-01,9.99954e-01,3.50739e-07,4.60713e-05
1.88000e+00,5.13825e-01,9.99957e-01,2.98391e-07,4.25104e-05
1.88000e+00,5.14000e-01,9.99961e-01,2.63640e-07,3.89362e-05
1.88500e+00,5.00000e-01,9.98717e-01,1.80214e-04,1.10286e-03
1.88500e+00,5.00175e-01,9.98756e-01,2.15494e-04,1.02841e-03
1.88500e+00,5.00350e-01,9.99470e-01,6.44502e-05,4.65633e-04
1.88500e+00,5.00525e-01,9.99852e-01,8.91039e-06,1.38958e-04
1.88500e+00,5.00700e-01,9.99890e-01,4.42757e-06,1.06019e-04
1.88500e+00,5.00875e-01,9.99901e-01,2.88609e-06,9.59248e-05
1.88500e+00,5.01050e-01,9.99905e-01,2.06473e-06,9.25826e-05
1.88500e+00,5.01225e-01,9.99906e-01,1.53511e-06,9.22405e-05
1.88500e+00,5.01400e-01,9.99905e-01,1.15817e-06,9.34737e-05
1.88500e+00,5.01575e-01,9.99904e-01,8.78116e-07,9.56007e-05
1.88500e+00,5.01750e-01,9.99901e-01,6.71653e-07,9.82928e-05
1.88500e+00,5.01925e-01,9.99898e-01,5.29140e-07,1.01502e-04
1.88500e+00,5.02100e-01,9.99894e-01,4.45004e-07,1.05548e-04
1.88500e+00,5.02275e-01,9.99888e-01,4.13251e-07,1.11371e-04
1.88500e+00,5.02450e-01,9.99879e-01,4.27963e-07,1.21053e-04
1.88500e+00,5.02625e-01,9.99860e-01,4.88769e-07,1.39155e-04
1.88500e+00,5.02800e-01,9.99822e-01,6.13048e-07,1.76900e-04
1.88500e+00,5.02975e-01,9.99731e-01,8.71915e-07,2.68595e-04
1.88500e+00,5.03150e-01,9.99434e-01,1.57221e-06,5.64048e-04
1.88500e+00,5.03325e-01,9.97566e-01,5.26883e-06,2.42859e-03
1.88500e+00,5.03500e-01,9.67244e-01,5.30038e-05,3.27028e-02
1.88500e+00,5.03675e-01,9.97746e-01,3.37922e-06,2.25108e-03
1.88500e+00,5.03850e-01,9.99002e-01,2.70992e-06,9.95458e-04
1.88500e+00,5.04025e-01,9.98704e-01,1.20860e-05,1.28354e-03
1.88500e+00,5.04200e-01,9.95920e-01,1.55518e-04,3.92428e-03
1.88500e+00,5.04375e-01,9.99880e-01,6.89349e-06,1.12955e-04
1.88500e+00,5.04550e-01,9.99928e-01,2.66949e-06,6.94540e-05
1.88500e+00,5.04725e-01,9.99937e-01,1.62021e-06,6.09741e-05
1.88500e+00,5.04900e-01,9.99942e-01,1.19498e-06,5.63322e-05
1.88500e+00,5.05075e-01,9.99946e-01,9.79931e-07,5.31341e-05
1.88500e+00,5.05250e-01,9.99948e-01,8.57603e-07,5.10925e-05
1.88500e+00,5.05425e-01,9.99949e-01,7.83680e-07,5.01718e-05
1.88500e+00,5.05600e-01,9.99949e-01,7.38207e-07,5.03504e-05
1.88500e+00,5.05775e-01,9.99948e-01,7.11012e-07,5.15680e-05
1.88500e+00,5.05950e-01,9.99946e-01,6.96393e-07,5.37019e-05
1.88500e+00,5.06125e-01,9.99943e-01,6.90886e-07,5.65579e-05
1.88500e+00,5.06300e-01,9.99939e-01,6.92239e-07,5.98748e-05
1.88500e+00,5.06475e-01,9.99936e-01,6.98939e-07,6.33442e-05
1.88500e+00,5.06650e-01,9.99933e-01,7.09997e-07,6.66397e-05
1.88500e+00,5.06825e-01,9.99930e-01,7.24888e-07,6.94522e-05
1.88500e+00,5.07000e-01,9.99928e-01,7.43554e-07,7.15215e-05
1.88500e+00,5.07175e-01,9.99927e-01,7.66410e-07,7.26619e-05
1.88500e+00,5.07350e-01,9.99926e-01,7.94306e-07,7.27777e-05
1.88500e+00,5.07525e-01,9.99927e-01,8.28377e-07,7.18700e-05
1.88500e+00,5.07700e-01,9.99929e-01,8.69802e-07,7.00307e-05
1.88500e+00,5.07875e-01,9.99932e-01,9.19506e-07,6.74249e-05
1.88500e+00,5.08050e-01,9.99935e-01,9.77918e-07,6.42597e-05
1.88500e+00,5.08225e-01,9.99938e-01,1.04495e-06,6.07488e-05
1.88500e+00,5.08400e-01,9.99942e-01,1.12037e-06,5.70853e-05
